Time,Train accuracy,Test accuracy,Kendall's tau,General seed,A train seed,Model seed,D train seed,Learn seed,A test seed,Initial model seed,SA seed,N_tr,N_te,M,K_o,K_e,N_bc,Method,Model,Gamma,Non dictator,Lexicographic order,Profiles number,Max profiles number,T0,Alpha,L,Tf,Max time,Max iter,Max iter non improving,Seed,A train seed,Model seed,D train seed,Learn seed,A test seed
14.317686080932617,1.0,0.5,-0.08989331499509895,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,10,10,5,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
15.318747520446777,0.95,0.67,0.4943181861335152,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,3,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
15.449118852615356,1.0,0.72,0.506944777064531,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,10,10,3,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
15.52756118774414,1.0,0.62,0.33855558338467207,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,10,10,7,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
20.67370891571045,0.9,0.77,0.6343047860503087,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,5,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
24.771376132965088,0.9333333333333333,0.7955555555555556,0.88602862762552,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,3,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
28.321180820465088,0.95,0.69,0.5379048520579853,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,3,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
28.719647884368896,0.9333333333333333,0.7577777777777778,0.6960523962508395,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,5,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
33.28934097290039,0.85,0.665,0.3762579258458483,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,5,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
36.922895669937134,0.825,0.695,0.6439572478007788,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,3,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
38.493802547454834,1.0,0.8133333333333334,0.6978669325724592,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,5,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
40.12189507484436,0.7,0.71,0.581387732848254,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,7,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
39.5529465675354,0.825,0.7175,0.6077208827600123,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,5,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
40.898308992385864,0.9,0.75,0.5685182539024761,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,3,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
45.95934247970581,0.9666666666666667,0.8155555555555556,0.7314810759393878,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,3,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
45.97097611427307,0.8,0.74,0.6766726026615562,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,7,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
46.93306612968445,0.9,0.705,0.410703175238252,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,5,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
47.488831758499146,0.84,0.6216,0.5657441678991983,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,3,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
51.84980297088623,0.9,0.7,0.3333333333333333,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,10,10,7,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
53.83561301231384,0.75,0.745,0.5230649824496734,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,7,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
53.59034752845764,0.9,0.748,0.6213958867289645,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,5,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
57.60446286201477,0.775,0.67625,0.4729902705702201,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,7,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
59.59907078742981,0.85,0.83,0.6421052631578947,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,20,20,7,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
62.29851007461548,0.8333333333333334,0.7577777777777778,0.5338517493463474,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,7,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
64.05659031867981,0.775,0.75875,0.64786026244528,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,3,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
64.40746116638184,0.9333333333333333,0.8311111111111111,0.7167967096121513,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,3,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
64.82849264144897,0.6166666666666667,0.6333333333333333,0.5331022334314393,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,3,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
66.55378007888794,0.76,0.6416,0.4378540179121978,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,7,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
66.53202962875366,0.8833333333333333,0.7738888888888888,0.7233973981822067,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,5,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
70.73587369918823,0.975,0.78625,0.6291652611587244,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,5,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
71.95722365379333,0.9,0.6977777777777778,0.39955725321528784,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,5,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
75.78844690322876,0.825,0.7875,0.6774388299310634,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,3,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
80.87633776664734,0.7666666666666667,0.68,0.5772778780375016,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,7,10,1,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
83.39429259300232,0.72,0.7696,0.6626426816401826,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,3,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
82.43705630302429,0.6571428571428571,0.6281632653061224,0.5193005672593066,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,3,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
84.0252845287323,0.9333333333333333,0.7133333333333334,0.4236213258688587,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,30,30,7,10,3,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
86.4129569530487,0.85,0.715,0.526015775232758,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,7,10,2,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
85.41154098510742,0.8,0.6755102040816326,0.5505752583696534,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,5,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
90.63283014297485,0.96,0.716,0.4761172104809586,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,5,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
101.32885408401489,0.74,0.7432,0.6200294044324973,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,3,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
103.89167857170105,0.85,0.705,0.427590166192646,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,5,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
103.21942806243896,0.85,0.6794444444444444,0.49556435830103185,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,5,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
103.90451645851135,0.76,0.7,0.44168147060974156,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,7,10,2,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
103.15171217918396,0.7571428571428571,0.653469387755102,0.505778498923571,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,7,10,1,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
106.13906860351562,0.525,0.6221875,0.5031402899872044,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,3,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
108.85914611816406,0.7875,0.638125,0.4759939405821777,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,5,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
110.37325859069824,0.55,0.6427777777777778,0.4046658165498271,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,3,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
108.41221308708191,0.6777777777777778,0.6901234567901234,0.6141308894338492,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,3,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
109.04512405395508,0.7222222222222222,0.6854320987654321,0.5855936588999799,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,5,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
115.10330271720886,0.86,0.6616,0.3926426846860269,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,5,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
115.21352243423462,0.6375,0.5896875,0.39015016646076567,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,7,10,1,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
119.07023572921753,0.875,0.70625,0.4113544432327695,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,40,40,7,10,3,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
120.9144983291626,0.6888888888888889,0.6575308641975308,0.5148816807179639,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,7,10,1,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
124.60536646842957,0.75,0.6705555555555556,0.4190729744525342,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,7,10,2,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
128.89242959022522,0.7142857142857143,0.7081632653061225,0.530248469774908,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,3,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
130.03716206550598,0.84,0.7104,0.44191127765443555,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,50,50,7,10,3,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
130.14545321464539,0.8285714285714286,0.6306122448979592,0.3707738929823712,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,5,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
130.37210416793823,0.57,0.6254,0.49687993493370647,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,3,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
136.63197231292725,0.66,0.6478,0.4435839122243987,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,5,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
142.76262593269348,0.64,0.6376,0.5005695512295554,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,7,10,1,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
152.59266901016235,0.8285714285714286,0.6575510204081633,0.36604294373941443,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,7,10,2,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
154.93247652053833,0.8166666666666667,0.745,0.5278621360233964,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,5,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
156.2224006652832,0.6166666666666667,0.7166666666666667,0.5515840612926336,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,3,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
162.28022956848145,0.85,0.7894444444444444,0.5974620283324912,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,60,60,7,10,3,60,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
159.06915283203125,0.5875,0.64,0.40798335272775577,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,3,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
165.7462878227234,0.75,0.6528125,0.3767780907827811,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,5,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
166.87077832221985,0.7875,0.66625,0.42294322305287374,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,7,10,2,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
172.12215971946716,0.5285714285714286,0.6485714285714286,0.38352453076135407,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,3,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
185.06491613388062,0.6333333333333333,0.645679012345679,0.39507598672558586,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,3,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
190.08672308921814,0.8,0.693469387755102,0.4062331429784309,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,5,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
193.26924586296082,0.8285714285714286,0.7404081632653061,0.4965736837392225,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,70,70,7,10,3,70,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
192.80431008338928,0.7555555555555555,0.6520987654320988,0.3757851721227469,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,5,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
200.01525974273682,0.7333333333333333,0.6807407407407408,0.4669112498608728,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,7,10,2,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
203.9155876636505,0.625,0.6696875,0.47183522818366214,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,3,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
206.74895787239075,0.61,0.6494,0.4749255012749039,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,3,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
220.39411997795105,0.74,0.683,0.4437921060089532,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,5,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
222.10362887382507,0.775,0.6621875,0.3647172892123503,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,5,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
229.00868272781372,0.7625,0.7290625,0.4700392753521392,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,80,80,7,10,3,80,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
233.3554084300995,0.72,0.6664,0.426949029121483,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,7,10,2,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
256.7142684459686,0.6333333333333333,0.6641975308641975,0.44464774992865286,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,3,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
255.23951292037964,0.7111111111111111,0.6634567901234568,0.35960218293713936,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,5,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
267.6034610271454,0.7888888888888889,0.6841975308641975,0.38363312201623845,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,90,90,7,10,3,90,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
284.1506018638611,0.74,0.6852,0.42063717535432743,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,5,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
288.7298171520233,0.62,0.6472,0.42296190456927546,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,3,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
302.3850884437561,0.75,0.7068,0.426067740400135,5,16823399,2940995229,2290007392,1039507385,1236621906,1455234141,814510207,100,100,7,10,3,100,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,5,None,None,None,None,None
13.092806577682495,1.0,0.62,0.25609110844884536,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,5,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
9.467687845230103,1.0,0.8,0.5843065474681431,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,7,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
11.734546661376953,0.8,0.62,0.3965452776772878,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,3,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
15.639795303344727,0.6,0.565,0.3545958366518993,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,3,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
14.311108589172363,1.0,0.64,0.35754847096709713,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,3,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
15.09676218032837,1.0,0.74,0.4222222222222222,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,5,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
17.38333535194397,1.0,0.8,0.5843065474681431,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,7,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
18.511178731918335,1.0,0.8,0.643720685820384,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,3,10,3,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
21.050472736358643,0.9,0.5,0.1712114178411109,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,5,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
22.940266132354736,1.0,0.78,0.5111111111111111,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,5,10,2,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
25.500983238220215,0.8666666666666667,0.5977777777777777,0.509137888079683,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,30,30,3,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
29.32612133026123,0.9,0.8,0.7241435631996911,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,3,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
30.793540954589844,0.7666666666666667,0.5022222222222222,0.12961577266824612,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,30,30,5,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
32.49462914466858,0.9,0.78,0.8315218406202999,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,10,10,7,10,1,10,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
33.63387322425842,0.85,0.725,0.44033224413362526,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,5,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
42.07659387588501,0.9,0.815,0.7479173608477657,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,3,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
36.25806427001953,0.75,0.72125,0.7106635374331047,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,40,40,3,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
39.452309370040894,0.8,0.62,0.4040105406900594,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,7,10,1,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
40.04138946533203,0.775,0.59375,0.3567567747911255,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,40,40,5,10,1,40,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
39.6949245929718,1.0,0.73,0.4839828971831138,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,7,10,2,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
42.95310568809509,0.9333333333333333,0.7288888888888889,0.6483344323091885,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,30,30,3,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
47.704216718673706,0.95,0.645,0.26455396763555317,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,20,20,5,10,3,20,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
47.85343670845032,0.8,0.7155555555555555,0.5659368385844386,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,30,30,7,10,1,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
47.70349073410034,0.72,0.5984,0.6603935197145249,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,50,50,3,10,1,50,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
51.30959224700928,0.7666666666666667,0.6288888888888889,0.41377342813324725,6,3060664978,1271110402,2536707090,848616672,2894939777,1958473883,3097648366,30,30,5,10,2,30,SA,RMP,None,None,None,None,None,1.0,0.99,1,0.001,None,None,None,6,None,None,None,None,None
